address,network,role,label,entity,cluster_id,risk_score,cases,in_inr,out_inr,tx_count,balance,token,first_seen,last_seen
TwgJKgFL1rzE4hVioiis8bQHPvKSveBRsS,TRON,intermediary,Layer-1 distribution wallet,,CL-1009-A,55,RAAZ-26-1009,1337746,1337746,2,0.0,USDT,2026-06-11T22:41:00+05:30,2026-06-12T03:30:00+05:30
0x4c07502ab9697709e2e9c4b26280053cc21f7d5b,ETH,intermediary,Layering wallet,,,55,RAAZ-26-1010,3978708,3978708,2,0.0,USDT,2026-07-25T22:44:00+05:30,2026-07-25T22:53:00+05:30
0x046a1c016a861e1cf68485cf80f0bd4f14e92b39,ETH,intermediary,Layering wallet,,CL-SYN-04,55,RAAZ-26-1013,27144,27144,2,0.0,USDT,2026-09-22T18:54:00+05:30,2026-09-22T20:10:00+05:30
0xc3a66052838452067fd296c0be2312728a5e4f88,ETH,intermediary,Layer-1 distribution wallet,,CL-1014-A,55,RAAZ-26-1014,29809,29809,2,0.0,ETH,2026-08-21T23:16:00+05:30,2026-08-21T23:23:00+05:30
bc1qwm6nt9x73mt3tg53v5mf2xecmk5j7g5k79swt8,BTC,intermediary,Layering wallet,,,55,RAAZ-26-1018,45691,0,1,0.004835,BTC,2026-09-20T19:48:00+05:30,2026-09-20T19:48:00+05:30
bc1qvctwrnpwzqk4e7kveecp30599n3u7jxf9empaa,BTC,intermediary,Layering wallet,,,55,RAAZ-26-1018,75326,0,1,0.007971,BTC,2026-09-20T21:04:00+05:30,2026-09-20T21:04:00+05:30
bc1qft4z7hz2sl2s6huywgc8527mf2ymqxn29mwy98,BTC,intermediary,Peel-off wallet,,,55,RAAZ-26-1019,402069,402069,2,0.0,BTC,2026-09-20T11:33:00+05:30,2026-09-21T00:25:00+05:30
bc1q4ggq8v5nsahxam3dg6t8w8543562d08drz8x7a,BTC,intermediary,Peel-chain change wallet,,CL-1019-B,55,RAAZ-26-1019,2618926,2618925,3,0.0,BTC,2026-09-20T11:33:00+05:30,2026-09-20T23:14:00+05:30
TeyzY3aTcabQLGXHgJwqMZjpvFYF1G7xGs,TRON,intermediary,Layering wallet,,,55,RAAZ-26-1024,346127,346127,2,0.0,USDT,2026-09-15T19:53:00+05:30,2026-09-15T20:00:00+05:30
TKjDchPjiiR4qi2q1H2bFWR4rZA74Nbq6S,TRON,intermediary,Layering wallet,,CL-SYN-01,55,RAAZ-26-1037,6301332,6301332,2,0.0,USDT,2026-08-11T18:49:00+05:30,2026-08-11T19:09:00+05:30
T4o5YD3qmqEEYicMk3DK64rgA2sVSn8WCC,TRON,exchange_deposit,Quasar Exchange: deposit address (attributed),Quasar Exchange,,55,RAAZ-26-1037,9737116,9737116,2,0.0,USDT,2026-08-11T19:58:00+05:30,2026-08-11T20:22:00+05:30
TEuZbvesuMa7GuHaeyB1iSGAJ8nNwSp5WT,TRON,intermediary,Layering wallet,,,55,RAAZ-26-1039,967391,967391,2,0.0,USDT,2026-07-24T07:22:00+05:30,2026-07-24T20:47:00+05:30
0x8fb04d15f20d691e0278f53471710bd68d9688ad,POLYGON,intermediary,Peel-off wallet,,,55,RAAZ-26-1045,1456433,0,1,16475.49,USDT,2026-09-11T05:18:00+05:30,2026-09-11T05:18:00+05:30
bc1q93l2u0kqh7wqzyxzcdnxkr36mqefwknr0cukxy,BTC,intermediary,Peel-chain change wallet,,CL-1046-B,55,RAAZ-26-1046,19940,19940,2,0.0,BTC,2026-09-17T12:23:00+05:30,2026-09-18T00:10:00+05:30
0x8098e8c20d1be2939cbbd5e35fa50b6736cc2ce9,ETH,intermediary,Peel-off wallet,,,55,RAAZ-26-1047,14562,0,1,0.04258,ETH,2026-09-04T18:05:00+05:30,2026-09-04T18:05:00+05:30
0xcd8313c3dc4eeba09cd1b872122bf4924a0a573d,ETH,intermediary,Peel-chain change wallet,,CL-1047-B,55,RAAZ-26-1047,200108,200108,3,0.0,ETH,2026-09-05T07:36:00+05:30,2026-09-05T11:49:00+05:30
0xe1e76546b268cc77abbe4c4448c59aaf1123a16e,ETH,dust,Dusting source,,,55,RAAZ-26-1049,0,4,4,,USDC,2026-08-30T00:54:00+05:30,2026-09-02T03:54:00+05:30
TbHiLKuH6YcQ5yDxwYo9ofvxG2zFRu2URS,TRON,intermediary,Layer-1 distribution wallet,,CL-1055-A,55,RAAZ-26-1055,309579,309579,2,0.0,USDT,2026-09-22T00:08:00+05:30,2026-09-22T00:31:00+05:30
bc1qaepddlcn08f7nezwqrjnajswwwxlru4udfergn,BTC,intermediary,Peel-chain change wallet,,CL-1057-B,55,RAAZ-26-1057,86760,86761,3,0.0,BTC,2026-09-08T13:50:00+05:30,2026-09-09T01:35:00+05:30
bc1qfjwgc9n5gmxnf0dy0e4yr9qpz87e4lq35f4as9,BTC,intermediary,Layering wallet,,,55,RAAZ-26-1057,142137,142137,2,0.0,BTC,2026-09-08T20:29:00+05:30,2026-09-08T23:36:00+05:30
bc1q5p79v9sea5djd8cq2kdr2d3pv9dchntl788ea7,BTC,intermediary,Layering wallet,,,55,RAAZ-26-1057,233510,233510,2,0.0,BTC,2026-09-08T09:36:00+05:30,2026-09-08T17:30:00+05:30
TdSVuCKzV31E7tYVMnAFvwF3TqFePwKzuJ,TRON,intermediary,Layering wallet,,,54,RAAZ-26-1003,134527,134527,2,0.0,USDT,2026-06-09T01:56:00+05:30,2026-06-09T05:20:00+05:30
0xd3c636490cbff5bc821463acf3100ab15c37f6ad,BSC,intermediary,Layer-1 distribution wallet,,CL-1008-A,54,RAAZ-26-1008,549459,549459,2,0.0,BNB,2026-08-06T06:05:00+05:30,2026-08-06T06:07:00+05:30
0x49dc849fa1d54ab499c8845fa86f0d1d70acf334,BSC,intermediary,Layering wallet,,,54,RAAZ-26-1008,1520963,1520963,2,0.0,BNB,2026-08-06T05:56:00+05:30,2026-08-06T06:05:00+05:30
0x8fe56745a7e52cea4267ef4968f02de57affcaee,BSC,intermediary,Layering wallet,,,54,RAAZ-26-1008,1575464,1575464,2,0.0,BNB,2026-08-06T06:01:00+05:30,2026-08-06T06:17:00+05:30
0xe428c7ef4a63114041287a7cef5b76d5722d21cc,ETH,suspect,Reported suspect wallet,,CL-1012-A,54,RAAZ-26-1012,1125402,1098939,8,0.07738,ETH,2026-09-06T21:50:00+05:30,2026-09-09T01:53:00+05:30
TMVk6tMpAFCSnrivARfWexHQPuHzGRFPBw,TRON,suspect,Reported suspect wallet,,CL-1016-A,54,RAAZ-26-1016,180234,177418,9,31.84,USDT,2026-09-08T13:09:00+05:30,2026-09-13T14:09:00+05:30
bc1qfcgqyx87rr5e6qkjs5dp620hqpxlqtdqpm8d6m,BTC,intermediary,Layer-1 distribution wallet,,CL-1018-A,54,RAAZ-26-1018,45691,45691,2,0.0,BTC,2026-09-20T19:46:00+05:30,2026-09-20T19:48:00+05:30
bc1q0kfkn6cz73szhkzyzppwmd0dd236l3apudna37,BTC,intermediary,Peel-chain change wallet,,CL-1019-B,54,RAAZ-26-1019,2416393,2416402,3,0.0,BTC,2026-09-20T23:14:00+05:30,2026-09-21T08:15:00+05:30
TBBzYbZPCxDqvAmFZNnvDJKE5hu95VPrmd,TRON,suspect,Reported suspect wallet,,CL-1020-A,54,RAAZ-26-1020,478005,469913,14,91.54,USDT,2026-09-04T20:35:00+05:30,2026-09-21T00:38:00+05:30
T8McYuaLYXmxGpQY5pMssLmaJ8yNY2U1ag,TRON,intermediary,Layer-1 distribution wallet,,CL-1024-A,54,RAAZ-26-1024,414697,414697,2,0.0,USDT,2026-09-15T19:15:00+05:30,2026-09-15T19:34:00+05:30
0x74a12a4337699ef62124d9480ee3e81bbd59b917,BSC,intermediary,Layering wallet,,,54,RAAZ-26-1025,1057074,1057074,2,0.0,BNB,2026-09-19T05:07:00+05:30,2026-09-19T05:14:00+05:30
Ti4VE9Fx1JzfQrNdUWQU5U5X7F4MyUi42C,TRON,suspect,Reported suspect wallet,,CL-1036-A,54,RAAZ-26-1036,1912805,1895194,10,199.21,USDT,2026-09-04T06:59:00+05:30,2026-09-21T16:14:00+05:30
TyvAyNMQVLXSfMtFdaBiNcfd3mbGEXZWQ5,TRON,intermediary,Layer-1 distribution wallet,,CL-1037-A,54,RAAZ-26-1037,1873580,1873580,2,0.0,USDT,2026-08-11T18:46:00+05:30,2026-08-11T19:06:00+05:30
bc1q7am6aajnuxteqp2fgtt3h5vts8lnmm26935llu,BTC,intermediary,Layer-1 distribution wallet,,CL-1046-A,54,RAAZ-26-1046,25723,25723,2,0.0,BTC,2026-09-15T14:42:00+05:30,2026-09-16T01:51:00+05:30
bc1q4p72dh3v8w6f2wdu42t6w8swj6mc4vrvl26rn2,BTC,intermediary,Peel-off wallet,,,54,RAAZ-26-1046,3279,0,1,0.000347,BTC,2026-09-17T08:28:00+05:30,2026-09-17T08:28:00+05:30
0x9167eec35636397655b3813c1ca306feb1d7cadb,POLYGON,intermediary,Layering wallet,,,54,RAAZ-26-1052,10232040,10232040,2,0.0,POL,2026-09-20T18:27:00+05:30,2026-09-20T21:01:00+05:30
0x3fb052a2eab39dd648b10acd7b10b52296ce3b6e,POLYGON,intermediary,Layer-1 distribution wallet,,CL-1052-A,54,RAAZ-26-1052,11922642,11922642,2,0.0,POL,2026-09-20T12:26:00+05:30,2026-09-20T22:28:00+05:30
TFShwoH9WAcv4pFXFBNQSJcBo9KoDqQufX,TRON,intermediary,Layering wallet,,,54,RAAZ-26-1054,122607,122607,2,0.0,USDT,2026-09-21T14:04:00+05:30,2026-09-22T01:36:00+05:30
TQzrdXkt7drEreUXfQvb2GGBwJEQDrV2iL,TRON,intermediary,Layer-1 distribution wallet,,CL-1054-A,54,RAAZ-26-1054,45785,45785,2,0.0,USDT,2026-09-21T06:33:00+05:30,2026-09-21T17:44:00+05:30
TdZsi2m2RKAP2rkPTDJzCnorAKYmEHRZ4h,TRON,intermediary,Layering wallet,,CL-SYN-02,54,RAAZ-26-1054,45785,45785,2,0.0,USDT,2026-09-21T17:44:00+05:30,2026-09-21T18:59:00+05:30
TQ4b6SHYQfZ3H47VoyudN5HhdR1bBcgeLq,TRON,intermediary,Layer-1 distribution wallet,,CL-1003-A,53,RAAZ-26-1003,196159,196159,2,0.0,USDT,2026-06-08T22:10:00+05:30,2026-06-09T01:08:00+05:30
T1HmjTi1SMCy2kEdHAwEi7bK5DvcW1uk47,TRON,intermediary,Layer-1 distribution wallet,,CL-1004-A,53,RAAZ-26-1004,7663795,7663795,2,0.0,USDT,2026-08-04T17:51:00+05:30,2026-08-04T17:55:00+05:30
TfQYsAux6RuixVj1GjJPsoGkjKJQ8qj3Si,TRON,intermediary,Peel-chain change wallet,,CL-1007-B,53,RAAZ-26-1007,48698,48698,3,0.0,USDT,2026-09-10T16:17:00+05:30,2026-09-10T23:29:00+05:30
Te5Yc6zCwFJCHTtGCRPbKg9iHtfUYGqAtV,TRON,intermediary,Layering wallet,,CL-SYN-01,53,RAAZ-26-1007,66616,66616,2,0.0,USDT,2026-09-10T23:43:00+05:30,2026-09-11T02:38:00+05:30
TexrZzCJqXBCxedu5VTxhipnu2fsjVMi1s,TRON,exchange_deposit,Halcyon Swap: deposit address (attributed),Halcyon Swap,,53,RAAZ-26-1007,106762,106762,2,0.0,USDT,2026-09-12T04:05:00+05:30,2026-09-12T04:18:00+05:30
0x52c69e2569f47aca58ecb8519288adca643f3d27,BSC,intermediary,Layering wallet,,,53,RAAZ-26-1008,1589338,1589338,2,0.0,BNB,2026-08-06T06:19:00+05:30,2026-08-06T06:27:00+05:30
0x3cce83e7b7eca07825a0bf6862d3a69e228c93e2,ETH,intermediary,Layering wallet,,CL-SYN-04,53,RAAZ-26-1010,3978708,3978708,2,0.0,USDT,2026-07-25T22:53:00+05:30,2026-07-25T23:00:00+05:30
0x5a6e27ee1edaa7c71b274df006f6e319193e8fc1,ETH,intermediary,Peel-off wallet,,CL-SYN-04,53,RAAZ-26-1013,2941,2941,2,0.0,USDT,2026-09-22T09:00:00+05:30,2026-09-22T17:42:00+05:30
0x763e87eff4c2cb6d2dd7ee9cb2ed8001134b491a,ETH,intermediary,Peel-off wallet,,CL-SYN-04,53,RAAZ-26-1013,1719,1719,2,0.0,USDT,2026-09-23T16:30:00+05:30,2026-09-23T23:31:00+05:30
bc1qdhut4dyz5458mtfxzaanhpfaftz665as69vgn3,BTC,intermediary,Layer-1 distribution wallet,,CL-1019-A,53,RAAZ-26-1019,3806318,3806318,2,0.0,BTC,2026-09-20T00:27:00+05:30,2026-09-20T05:14:00+05:30
bc1qzg2ye45uvtgc5fj49lr80389ldn595scgwccff,BTC,intermediary,Layering wallet,,,53,RAAZ-26-1019,3806318,3806318,2,0.0,BTC,2026-09-20T19:11:00+05:30,2026-09-21T03:32:00+05:30
T7gMqk5qdM6FMUF86paWPeVBRur7v6E3HJ,TRON,suspect,Reported suspect wallet,,CL-1029-A,53,RAAZ-26-1029,226503,225438,11,12.05,USDT,2026-09-03T04:07:00+05:30,2026-09-09T05:07:00+05:30
TxwgtGEqSve4ELTUqvpDw4uxyi8HieRbFs,TRON,intermediary,Layer-1 distribution wallet,,CL-1034-A,53,RAAZ-26-1034,542605,542605,2,0.0,USDT,2026-08-28T09:37:00+05:30,2026-08-28T14:01:00+05:30
TApAZ4D8CzNAroKHzmTYQ9bAd3KCTUL6t9,TRON,intermediary,Layering wallet,,,53,RAAZ-26-1039,1083049,1083049,2,0.0,USDT,2026-07-24T07:34:00+05:30,2026-07-24T12:41:00+05:30
ThV9v9Ei2PEeUYSimXguTpGYesZ7efKdxe,TRON,intermediary,Layering wallet,,,53,RAAZ-26-1039,1765780,1765780,2,0.0,USDT,2026-07-24T05:26:00+05:30,2026-07-24T18:56:00+05:30
TNUZeDvN3ATqfbcXyj9XJDpJdD5Z5WknDR,TRON,intermediary,Layer-1 distribution wallet,,CL-1043-A,53,RAAZ-26-1043,2533535,2533535,2,0.0,USDT,2026-09-07T00:03:00+05:30,2026-09-07T11:52:00+05:30
bc1qhw468fmpw2e7shmu7x3fct9l9fexj7qqy3qkng,BTC,intermediary,Layer-1 distribution wallet,,CL-1046-A,53,RAAZ-26-1046,27386,27386,2,0.0,BTC,2026-09-15T14:42:00+05:30,2026-09-16T00:55:00+05:30
bc1q4ex7wy8pdclg3etlp4ehrjsn58dwhr7w6jq7py,BTC,intermediary,Layering wallet,,,53,RAAZ-26-1046,15659,15659,2,0.0,BTC,2026-09-15T21:13:00+05:30,2026-09-16T09:01:00+05:30
bc1qqxxw6s68k28y222aaukhtx5qqcf0a450nh4enp,BTC,intermediary,Peel-off wallet,,,53,RAAZ-26-1046,3175,0,1,0.000336,BTC,2026-09-16T04:42:00+05:30,2026-09-16T04:42:00+05:30
bc1qw08e3gmnyluyjc6m2t0dny53xd2ddlkahf7lh2,BTC,intermediary,Layering wallet,,,53,RAAZ-26-1046,26838,26838,2,0.0,BTC,2026-09-15T19:11:00+05:30,2026-09-16T06:37:00+05:30
0x6f0809cca758afa4935a93ec77ba01f617cf62f2,ETH,intermediary,Pre-mix staging wallet,,,53,RAAZ-26-1047,333019,333019,2,0.0,ETH,2026-09-04T12:07:00+05:30,2026-09-04T21:55:00+05:30
0x73f34230ba9b0ff9d4bc32436fc5f32738523f56,POLYGON,intermediary,Layering wallet,,,53,RAAZ-26-1052,7261615,7261615,2,0.0,POL,2026-09-21T02:26:00+05:30,2026-09-21T11:50:00+05:30
TqVAmjjrzSU8uHq1hA3o484sMwir1D5vKF,TRON,intermediary,Layer-1 distribution wallet,,CL-1053-A,53,RAAZ-26-1053,6601346,6601346,2,0.0,USDT,2026-08-22T06:07:00+05:30,2026-08-22T06:25:00+05:30
T6fyxbYBd5kHWPjWsfEB5x99WsUEe6uYiy,TRON,intermediary,Layering wallet,,,53,RAAZ-26-1055,426264,426264,2,0.0,USDT,2026-09-22T00:00:00+05:30,2026-09-22T00:02:00+05:30
0x271f4d4d67bd37028a5adedf6a396cac73b64a11,POLYGON,intermediary,Layering wallet,,,53,RAAZ-26-1056,181231,181231,2,0.0,POL,2026-08-14T14:33:00+05:30,2026-08-14T14:57:00+05:30
0x8613fe1a29741b1354a5960436ccf92a2f380da1,POLYGON,intermediary,Layering wallet,,CL-1056-C,53,RAAZ-26-1056,106423,106423,2,0.0,POL,2026-08-14T14:09:00+05:30,2026-08-14T14:20:00+05:30
bc1qkvql7eatzewp9reavd27cpvfwzywvrdu875tdk,BTC,intermediary,Layer-1 distribution wallet,,CL-1057-A,53,RAAZ-26-1057,142137,142137,2,0.0,BTC,2026-09-07T21:16:00+05:30,2026-09-08T07:12:00+05:30
bc1q49rmrfuc6ad9653p584wxyjajmal3dqcaufjuh,BTC,intermediary,Layer-1 distribution wallet,,CL-1057-A,53,RAAZ-26-1057,233510,233510,2,0.0,BTC,2026-09-07T21:16:00+05:30,2026-09-08T00:54:00+05:30
TFBuyGvtRTwKymKxQBDXyXw1ukT4W5UYWo,TRON,exchange_deposit,Halcyon Swap: deposit address (attributed),Halcyon Swap,,53,RAAZ-26-1059,1477389,1477389,2,0.0,USDT,2026-09-14T01:20:00+05:30,2026-09-14T01:47:00+05:30
T3AzZeTbVNH9TnThq996vLToQoa1kJC6ad,TRON,intermediary,Layer-1 distribution wallet,,CL-1004-A,52,RAAZ-26-1004,6309622,6309622,2,0.0,USDT,2026-08-04T17:59:00+05:30,2026-08-04T18:07:00+05:30
0x7babf9a36a279ccacfc883c90f4821318e16e1c6,ETH,intermediary,Mixer output (probabilistic link),,,52,RAAZ-26-1006,1872188,0,1,21190.58,USDC,2026-07-28T03:57:00+05:30,2026-07-28T03:57:00+05:30
0x45d6ebebe4a6b518d90deebd98df35db9acdba98,ETH,intermediary,Layering wallet,,,52,RAAZ-26-1010,3375190,3375190,2,0.0,USDT,2026-07-25T23:04:00+05:30,2026-07-25T23:08:00+05:30
0x7a23e9655417af815085f583e49dbc2b4c417791,ETH,intermediary,Layer-1 distribution wallet,,CL-1010-A,52,RAAZ-26-1010,3978708,3978708,2,0.0,USDT,2026-07-25T22:40:00+05:30,2026-07-25T22:44:00+05:30
TQqi545kqBTvsZa3iTvEfZzKX7XPv9Usdq,TRON,intermediary,Layer-1 distribution wallet,,CL-1011-A,52,RAAZ-26-1011,3614587,3614587,2,0.0,USDT,2026-08-12T18:58:00+05:30,2026-08-12T19:12:00+05:30
0x14e3cb5f7cb8f3fdc2138b89486eeca37fad92e1,ETH,intermediary,Layer-1 distribution wallet,,CL-1013-A,52,RAAZ-26-1013,25977,25977,2,0.0,USDT,2026-09-22T05:11:00+05:30,2026-09-22T07:40:00+05:30
0x7b1abacbad786cd06a7284baffc41f1c3ff25c69,ETH,intermediary,Peel-chain change wallet,,CL-1013-B,52,RAAZ-26-1013,16608,16608,3,0.0,USDT,2026-09-22T19:41:00+05:30,2026-09-23T07:20:00+05:30
0xfb51f57f7cc07c0233eb3f905004adecb7400271,ETH,intermediary,Peel-off wallet,,,52,RAAZ-26-1013,1076,0,1,12.17,USDT,2026-09-23T07:20:00+05:30,2026-09-23T07:20:00+05:30
0x0321f98629a00398145adb7b622cf77293005a6f,ETH,intermediary,Peel-chain change wallet,,CL-1013-B,52,RAAZ-26-1013,12029,12029,2,0.0,USDT,2026-09-23T16:30:00+05:30,2026-09-23T20:42:00+05:30
0x2c97d439615d1e1af2c17c0c07d749666e26d9e6,ETH,intermediary,Layering wallet,,,52,RAAZ-26-1014,29809,29809,2,0.0,ETH,2026-08-21T23:41:00+05:30,2026-08-21T23:47:00+05:30
T4wTs3kj2eZZGa53HzJGZuS7o3iXqa5nGz,TRON,intermediary,Layering wallet,,,52,RAAZ-26-1024,414697,414697,2,0.0,USDT,2026-09-15T19:49:00+05:30,2026-09-15T20:08:00+05:30
0x398eeb57dd315cc401aed6d045272caf323ca249,BSC,intermediary,Layer-1 distribution wallet,,CL-1025-A,52,RAAZ-26-1025,2330709,2330709,2,0.0,BNB,2026-09-19T05:14:00+05:30,2026-09-19T05:29:00+05:30
0x14f51884e4df83bdd9b306badb7d19755142afca,POLYGON,intermediary,Peel-chain change wallet,,CL-1045-B,52,RAAZ-26-1045,11228234,11228233,3,0.01,USDT,2026-09-10T20:12:00+05:30,2026-09-11T05:18:00+05:30
0x9aeae9182158f875a17b5b308ee972e9eb6f10e0,POLYGON,intermediary,Peel-off wallet,,,52,RAAZ-26-1045,854697,0,1,9668.52,USDT,2026-09-11T09:56:00+05:30,2026-09-11T09:56:00+05:30
0x64c88fbb1f25c4d76e5266831fe2ef0adbdc5400,POLYGON,intermediary,Layer-1 distribution wallet,,CL-1045-A,52,RAAZ-26-1045,6178295,6178295,2,0.0,USDT,2026-09-10T11:58:00+05:30,2026-09-10T21:24:00+05:30
0xbab8dd833c51be109dec113550040c629379df15,POLYGON,intermediary,Layering wallet,,,52,RAAZ-26-1052,10232040,10232040,2,0.0,POL,2026-09-20T23:36:00+05:30,2026-09-21T01:47:00+05:30
TuiRVjFE2UAyH5DWf4UpCTFLosN7Bqhffq,TRON,intermediary,Layering wallet,,,52,RAAZ-26-1053,5241945,5241945,2,0.0,USDT,2026-08-22T06:43:00+05:30,2026-08-22T06:51:00+05:30
TtsSauvUAWB76dQ8eGNp1mXTNq74NqDNgd,TRON,intermediary,Layering wallet,,CL-1053-C,52,RAAZ-26-1053,6601346,6601346,2,0.0,USDT,2026-08-22T06:59:00+05:30,2026-08-22T07:08:00+05:30
TUN863DjBVVAv8w6HPzyQidYKQRoWsKwJw,TRON,intermediary,Layering wallet,,,51,RAAZ-26-1003,87469,87469,2,0.0,USDT,2026-06-08T23:44:00+05:30,2026-06-09T03:45:00+05:30
TWyVkh75WTGH3LLPbF5C8dwPPMLJy31mvn,TRON,intermediary,Layer-1 distribution wallet,,CL-1003-A,51,RAAZ-26-1003,134527,134527,2,0.0,USDT,2026-06-08T22:10:00+05:30,2026-06-09T01:56:00+05:30
0x8fa99f22ddf91d4365c6c2f6b25011a350185e60,ETH,intermediary,Layering wallet,,,51,RAAZ-26-1006,3487280,0,1,39471.19,USDC,2026-07-26T21:27:00+05:30,2026-07-26T21:27:00+05:30
TzbREhCRvxU5CGT7ex3pdMqMN4iNK8DpDb,TRON,intermediary,Layering wallet,,CL-SYN-01,51,RAAZ-26-1009,2529093,2529093,2,0.0,USDT,2026-06-12T15:18:00+05:30,2026-06-12T23:56:00+05:30
0x4d4e5aff55cbe7ae02f356dca859358c087f3760,ETH,intermediary,Layering wallet,,CL-SYN-04,51,RAAZ-26-1010,3621065,3621065,2,0.0,USDT,2026-07-25T23:02:00+05:30,2026-07-25T23:27:00+05:30
0xac6ac745bd88881467851508360890b179a91827,ETH,intermediary,Layering wallet,,,51,RAAZ-26-1010,3178982,3178982,2,0.0,USDT,2026-07-25T23:19:00+05:30,2026-07-25T23:43:00+05:30
TBzQE3NAPXuRr3FmanQW25tGUXTkGvjpWM,TRON,intermediary,Layering wallet,,CL-SYN-02,51,RAAZ-26-1011,5432992,5432992,2,0.0,USDT,2026-08-12T19:18:00+05:30,2026-08-12T19:43:00+05:30
T9zeWawhUNEzQq7xDU7oes4P5N3FXoDUr2,TRON,suspect,Reported suspect wallet,,CL-1015-A,51,RAAZ-26-1015,518643,501708,12,191.59,USDT,2026-08-31T06:11:00+05:30,2026-09-10T07:11:00+05:30
bc1qtt6el77ytur4cl3lmwmlgmjkc34qyg933l60yq,BTC,intermediary,Layering wallet,,,51,RAAZ-26-1018,85891,85891,2,0.0,BTC,2026-09-20T19:52:00+05:30,2026-09-20T20:20:00+05:30
bc1qxk4gjy2d2nz3fk8sejgsvmck9p04l85llz8eex,BTC,intermediary,Peel-chain change wallet,,CL-1018-B,51,RAAZ-26-1018,88017,88008,3,1e-06,BTC,2026-09-20T20:17:00+05:30,2026-09-20T20:32:00+05:30
bc1qgw7g9d2rghw8r0g03qh7smtagvz23czx76pnue,BTC,intermediary,Peel-off wallet,,,51,RAAZ-26-1018,4498,0,1,0.000476,BTC,2026-09-20T20:32:00+05:30,2026-09-20T20:32:00+05:30
bc1q73fdnnfyveth9zhgk0txmj2tufjjr4gs0kjz0g,BTC,intermediary,Layering wallet,,,51,RAAZ-26-1018,75326,75326,2,0.0,BTC,2026-09-20T20:40:00+05:30,2026-09-20T21:04:00+05:30
0xd0f5876fde06d49ad7b2bd9a19641955ce95bc2e,BSC,intermediary,Layer-1 distribution wallet,,CL-1021-A,51,RAAZ-26-1021,410857,410857,2,0.0,USDT,2026-09-16T07:08:00+05:30,2026-09-16T07:15:00+05:30
0x09961a59a237d5a0d7005c0338e64e3782abb6c2,BSC,intermediary,Layering wallet,,,51,RAAZ-26-1021,522412,522412,2,0.0,USDT,2026-09-16T07:56:00+05:30,2026-09-16T08:05:00+05:30
0xa8d3f72ecc31e727c16c1ba6948beca5f2e92ac1,BSC,intermediary,Layering wallet,,,51,RAAZ-26-1025,1057074,1057074,2,0.0,BNB,2026-09-19T05:14:00+05:30,2026-09-19T05:35:00+05:30
0x7ef23721a7ab35390c979bbcc0724ac6a7074df4,BSC,intermediary,Layering wallet,,CL-1025-C,51,RAAZ-26-1025,1057074,1057074,2,0.0,BNB,2026-09-19T05:35:00+05:30,2026-09-19T05:46:00+05:30
0x6fd7f1432cea8b744f70c206347e4e4885989415,BSC,intermediary,Layering wallet,,CL-1025-C,51,RAAZ-26-1025,3596077,3596077,2,0.0,BNB,2026-09-19T05:00:00+05:30,2026-09-19T05:27:00+05:30
TYZmSid5sYnyzjb7a4mPAA79hxfR1WXhNV,TRON,dust,Dusting source,,,51,RAAZ-26-1028,0,5,5,,USDT,2026-07-27T12:06:00+05:30,2026-08-02T01:06:00+05:30
0x29db0b1faa2f8f09b7e316da78eacea7dde66d57,ETH,consolidation,Consolidation wallet,,CL-1033-C,51,RAAZ-26-1033,488697,441101,4,538.42,USDT,2026-09-20T10:56:00+05:30,2026-09-21T11:31:00+05:30
TfSZG4eB5ZqRLGkviueRJ3VxJ8r8niFqNo,TRON,intermediary,Layering wallet,,,51,RAAZ-26-1039,674589,674589,2,0.0,USDT,2026-07-24T05:37:00+05:30,2026-07-24T10:53:00+05:30
0x677aa1694df085914ec1d916f847e12299c1914f,BSC,intermediary,Bridge output wallet on BNB Smart Chain,,,51,RAAZ-26-1045,6165939,6165939,2,0.0,USDT,2026-09-10T21:41:00+05:30,2026-09-11T03:01:00+05:30
bc1qmfjnjtdg6rg2a2w9vsdvq32fa8g2z9c36cx79g,BTC,intermediary,Layering wallet,,,51,RAAZ-26-1046,25723,25723,2,0.0,BTC,2026-09-16T01:51:00+05:30,2026-09-16T09:50:00+05:30
bc1qej8wkzkq53ly2m8jn505uvuj0c6vfvlqk60wxn,BTC,intermediary,Layering wallet,,CL-1046-C,51,RAAZ-26-1046,26838,26838,2,0.0,BTC,2026-09-16T06:37:00+05:30,2026-09-16T16:50:00+05:30
0xd9155b74d6e41254f2d259a3788027196da46fcc,ETH,intermediary,Layer-1 distribution wallet,,CL-1047-A,51,RAAZ-26-1047,153602,153602,2,0.0,ETH,2026-09-04T02:09:00+05:30,2026-09-04T10:32:00+05:30
0x3974c0c7d06f9972284091c0d6683a17ba80ab13,ETH,intermediary,Layering wallet,,CL-1047-C,51,RAAZ-26-1047,153602,153602,2,0.0,ETH,2026-09-05T00:22:00+05:30,2026-09-05T03:51:00+05:30
0x51ddf188f7cf0bdc7fbb50db3eae8f24271e8ee4,ETH,intermediary,Layering wallet,,CL-1047-C,51,RAAZ-26-1047,377712,377712,2,0.0,ETH,2026-09-05T00:28:00+05:30,2026-09-05T05:45:00+05:30
0x7fc436209c41ded13c72f6893807f73df87e10b7,POLYGON,intermediary,Layer-1 distribution wallet,,CL-1052-A,51,RAAZ-26-1052,14913951,14913951,2,0.0,POL,2026-09-20T12:15:00+05:30,2026-09-20T15:30:00+05:30
